Column1.created_at;Column1.temperature;Column1.humidity;Column1.co2;Column1.pm25
2024-09-04 03:54:00;20.70;97.80;775.84;51
2024-09-04 03:56:00;20.70;98.60;782.81;55
2024-09-04 03:58:00;20.80;99.10;790.73;53
2024-09-04 04:00:00;20.70;98.70;794.78;56
2024-09-04 04:02:00;20.70;98.90;788.81;54
2024-09-04 04:04:00;20.70;98.50;788.79;53
2024-09-04 04:06:00;20.70;98.80;796.79;56
2024-09-04 04:08:00;20.60;98.80;781.80;45
2024-09-04 04:10:00;20.60;97.10;770.83;45
2024-09-04 04:12:00;20.60;97.40;771.85;43
2024-09-04 04:14:00;20.60;97.00;768.91;44
2024-09-04 04:16:00;20.60;96.80;775.84;46
2024-09-04 04:18:00;20.70;97.40;773.77;46
2024-09-04 04:20:00;20.70;96.20;765.93;42
2024-09-04 04:22:00;20.70;96.40;762.91;54
2024-09-04 04:24:00;20.70;95.70;759.90;46
2024-09-04 04:26:00;20.70;95.70;765.91;44
2024-09-04 04:28:00;20.80;95.90;766.88;53
2024-09-04 04:30:00;20.80;95.40;766.88;61
2024-09-04 04:32:00;20.90;95.30;767.91;61
2024-09-04 04:34:00;20.80;95.10;768.94;57
2024-09-04 04:36:00;20.90;94.90;762.87;48
2024-09-04 04:38:00;20.80;94.60;762.95;45
2024-09-04 04:40:00;20.80;94.60;763.91;40
2024-09-04 04:42:00;20.80;94.70;768.86;43
2024-09-04 04:44:00;20.80;94.70;764.88;42
2024-09-04 04:46:00;20.80;94.50;762.92;40
2024-09-04 04:48:00;20.70;94.80;768.87;38
2024-09-04 04:50:00;20.70;93.70;768.87;42
2024-09-04 04:52:00;20.70;94.60;770.85;42
2024-09-04 04:54:00;20.70;94.80;772.89;50
2024-09-04 04:56:00;20.70;95.80;798.77;90
2024-09-04 04:58:00;20.70;98.40;817.67;92
2024-09-04 05:02:00;20.60;99.40;822.67;85
2024-09-04 05:04:00;20.60;99.40;829.68;104
2024-09-04 05:06:00;20.50;99.90;840.61;99
2024-09-04 05:08:00;20.50;99.90;845.57;82
2024-09-04 05:10:00;20.50;99.90;832.63;75
2024-09-04 05:12:00;20.40;99.90;811.78;61
2024-09-04 05:14:00;20.40;99.40;799.76;63
2024-09-04 05:16:00;20.40;99.90;821.68;68
2024-09-04 05:18:00;20.40;99.90;823.68;71
2024-09-04 05:20:00;20.30;99.90;837.63;85
2024-09-04 05:22:00;20.30;99.90;828.61;75
2024-09-04 05:24:00;20.30;99.90;837.56;84
2024-09-04 05:26:00;20.30;99.90;838.61;89
2024-09-04 05:28:00;20.20;99.90;844.58;89
2024-09-04 05:30:00;20.20;99.90;844.54;95
2024-09-04 05:32:00;20.20;99.90;857.59;104
2024-09-04 05:34:00;20.20;99.90;870.51;105
2024-09-04 05:36:00;20.20;99.90;873.43;133
2024-09-04 05:38:00;20.20;99.90;882.36;139
2024-09-04 05:40:00;20.10;99.90;886.39;131
2024-09-04 05:42:00;20.10;99.90;879.48;107
2024-09-04 05:44:00;20.10;99.90;874.50;102
2024-09-04 05:46:00;20.00;99.90;871.48;113
2024-09-04 05:48:00;20.00;99.90;867.46;100
2024-09-04 05:50:00;20.00;99.90;868.44;113
2024-09-04 05:52:00;20.00;99.90;878.43;110
2024-09-04 05:54:00;20.00;99.90;880.46;104
2024-09-04 05:56:00;20.00;99.90;887.39;127
2024-09-04 05:58:00;20.00;99.90;894.35;107
2024-09-04 06:00:00;20.00;99.90;897.36;113
2024-09-04 06:02:00;20.00;99.90;891.36;106
2024-09-04 06:04:00;20.00;99.90;897.35;120
2024-09-04 06:06:00;20.10;99.90;905.39;133
2024-09-04 06:08:00;20.10;99.90;913.27;144
2024-09-04 06:10:00;20.10;99.90;915.28;138
2024-09-04 06:12:00;20.20;99.90;918.32;134
2024-09-04 06:14:00;20.20;99.90;919.27;148
2024-09-04 06:16:00;20.30;99.90;915.34;133
2024-09-04 06:18:00;20.40;99.90;907.32;153
2024-09-04 06:20:00;20.50;99.90;899.34;153
2024-09-04 06:22:00;20.60;99.90;885.44;119
2024-09-04 06:24:00;20.60;99.90;878.51;115
2024-09-04 06:26:00;20.70;99.90;876.50;130
2024-09-04 06:28:00;20.90;99.90;872.47;129
2024-09-04 06:30:00;21.00;99.90;866.51;129
2024-09-04 06:32:00;21.20;99.90;859.46;129
2024-09-04 06:34:00;21.30;99.90;839.61;133
2024-09-04 06:36:00;21.50;99.00;823.68;134
2024-09-04 06:38:00;21.70;98.50;804.74;133
2024-09-04 06:40:00;21.90;97.50;783.81;131
2024-09-04 06:42:00;22.10;95.80;768.84;125
2024-09-04 06:44:00;22.30;96.30;753.96;113
2024-09-04 06:46:00;22.60;95.10;731.03;108
2024-09-04 06:48:00;22.90;94.00;714.09;105
2024-09-04 06:50:00;23.20;92.50;700.18;104
2024-09-04 06:52:00;23.50;91.40;685.21;103
2024-09-04 06:54:00;23.80;90.30;676.26;95
2024-09-04 06:56:00;24.00;89.20;665.29;91
2024-09-04 06:58:00;24.20;88.10;665.30;85
2024-09-04 07:00:00;24.30;87.00;664.29;78
2024-09-04 07:02:00;24.40;85.30;662.31;76
2024-09-04 07:04:00;24.60;84.80;658.35;81
2024-09-04 07:06:00;24.60;83.40;648.33;85
2024-09-04 07:12:00;25.10;79.30;624.44;83
2024-09-04 07:14:00;25.70;76.40;614.49;85
2024-09-04 07:16:00;25.90;74.50;608.57;90
2024-09-04 07:18:00;26.10;73.70;616.50;95
2024-09-04 07:20:00;26.20;73.60;617.47;97
2024-09-04 07:22:00;26.40;72.40;610.53;83
2024-09-04 07:24:00;26.50;69.30;597.59;84
2024-09-04 07:26:00;26.60;70.20;596.61;85
2024-09-04 07:28:00;26.90;69.30;589.60;87
2024-09-04 07:30:00;27.20;68.90;587.61;89
2024-09-04 07:32:00;27.20;68.50;585.64;85
2024-09-04 07:34:00;27.30;66.80;580.63;81
2024-09-04 07:36:00;27.60;66.20;572.73;81
2024-09-04 07:38:00;27.70;64.20;561.72;67
2024-09-04 07:40:00;28.00;61.00;548.79;64
2024-09-04 07:42:00;28.10;61.10;547.79;64
2024-09-04 07:44:00;28.40;60.40;538.84;61
2024-09-04 07:46:00;28.80;58.90;536.82;58
2024-09-04 07:48:00;28.80;58.40;531.84;59
2024-09-04 07:50:00;29.00;56.90;531.84;57
2024-09-04 07:52:00;29.10;57.20;532.80;55
2024-09-04 07:54:00;29.10;56.30;540.81;52
2024-09-04 07:56:00;29.10;56.50;548.77;55
2024-09-04 07:58:00;29.00;57.00;553.77;52
2024-09-04 08:00:00;29.00;57.10;557.71;53
2024-09-04 08:02:00;28.90;57.60;562.68;55
2024-09-04 08:04:00;28.90;57.60;564.68;58
2024-09-04 08:06:00;29.00;57.80;564.69;57
2024-09-04 08:08:00;29.10;57.60;564.74;59
2024-09-04 08:10:00;29.20;57.50;565.65;58
2024-09-04 08:12:00;29.20;57.50;567.63;58
2024-09-04 08:14:00;29.20;57.60;568.66;58
2024-09-04 08:16:00;29.20;57.60;568.69;59
2024-09-04 08:18:00;29.30;57.70;558.66;60
2024-09-04 08:20:00;29.40;57.30;553.76;61
2024-09-04 08:22:00;29.60;57.00;549.76;61
2024-09-04 08:24:00;29.60;56.70;544.79;61
2024-09-04 08:26:00;29.60;56.60;535.81;61
2024-09-04 08:28:00;29.80;56.10;539.79;61
2024-09-04 08:30:00;29.90;55.70;545.76;60
2024-09-04 08:34:00;29.80;56.20;556.71;63
2024-09-04 08:36:00;29.60;57.10;559.76;61
2024-09-04 08:38:00;29.50;58.30;564.71;62
2024-09-04 08:40:00;29.70;58.30;560.72;58
2024-09-04 08:42:00;29.80;57.90;547.77;61
2024-09-04 08:44:00;30.20;57.00;536.82;65
2024-09-04 08:46:00;30.20;56.20;528.84;61
2024-09-04 08:48:00;30.50;56.10;516.91;64
2024-09-04 08:50:00;30.60;55.40;508.91;61
2024-09-04 08:52:00;30.80;55.10;502.92;53
2024-09-04 08:54:00;31.00;54.10;504.94;53
2024-09-04 08:56:00;31.00;53.40;507.94;51
2024-09-04 08:58:00;31.10;53.50;514.90;49
2024-09-04 09:00:00;31.20;53.30;510.89;48
2024-09-04 09:02:00;31.30;53.70;503.93;48
2024-09-04 09:04:00;31.40;52.70;494.93;49
2024-09-04 09:06:00;31.60;52.40;501.96;48
2024-09-04 09:08:00;31.50;52.10;512.90;49
2024-09-04 09:10:00;31.30;52.10;517.88;45
2024-09-04 09:12:00;31.20;53.00;523.85;43
2024-09-04 09:14:00;31.10;52.60;522.85;44
2024-09-04 09:16:00;30.90;51.70;521.91;41
2024-09-04 09:18:00;30.80;52.60;527.80;44
2024-09-04 09:20:00;30.70;52.60;531.84;43
2024-09-04 09:24:00;30.70;52.50;535.82;43
2024-09-04 09:26:00;30.70;52.20;530.84;42
2024-09-04 09:28:00;30.50;52.50;536.82;43
2024-09-04 09:30:00;30.50;52.70;541.78;43
2024-09-04 09:32:00;30.40;52.80;542.75;45
2024-09-04 09:34:00;30.50;53.50;545.82;46
2024-09-04 09:36:00;30.50;53.60;549.77;46
2024-09-04 09:38:00;30.60;53.70;547.73;45
2024-09-04 09:40:00;30.70;51.50;545.79;44
2024-09-04 09:42:00;30.60;52.20;548.76;44
2024-09-04 09:44:00;30.50;52.70;552.78;44
2024-09-04 09:46:00;30.50;52.00;1066.46;41
2024-09-04 09:48:00;30.50;50.80;553.74;42
2024-09-04 09:50:00;30.60;51.40;552.76;42
2024-09-04 09:52:00;30.70;51.50;535.80;43
2024-09-04 09:54:00;30.90;50.10;528.89;41
2024-09-04 09:56:00;31.20;49.50;527.85;42
2024-09-04 09:58:00;31.30;48.70;535.79;42
2024-09-04 10:00:00;31.30;49.00;534.80;43
2024-09-04 10:02:00;31.30;48.80;535.82;43
2024-09-04 10:04:00;31.40;48.90;530.87;40
2024-09-04 10:06:00;31.50;47.80;530.84;39
2024-09-04 10:08:00;31.50;46.00;526.84;37
2024-09-04 10:10:00;31.50;46.10;523.83;37
2024-09-04 10:12:00;31.70;46.10;512.93;39
2024-09-04 10:14:00;31.80;45.10;502.93;39
2024-09-04 10:16:00;32.10;44.30;490.98;38
2024-09-04 10:18:00;32.30;42.90;488.03;37
2024-09-04 10:20:00;32.40;41.40;488.97;37
2024-09-04 10:22:00;32.50;41.40;492.02;36
2024-09-04 10:24:00;32.50;40.80;495.03;38
2024-09-04 10:26:00;32.50;40.80;492.99;36
2024-09-04 10:28:00;32.50;40.10;493.01;35
2024-09-04 10:30:00;32.60;38.80;495.99;34
2024-09-04 10:32:00;32.60;39.50;501.96;35
2024-09-04 10:34:00;32.50;39.80;677.50;35
2024-09-04 10:36:00;32.50;38.40;510.93;37
2024-09-04 10:38:00;32.50;38.70;512.89;38
2024-09-04 10:40:00;32.50;37.70;511.87;34
2024-09-04 10:42:00;32.50;37.60;515.90;33
2024-09-04 10:44:00;32.40;38.80;518.90;36
2024-09-04 10:46:00;32.40;38.30;520.89;37
2024-09-04 10:48:00;32.30;39.30;521.88;37
2024-09-04 10:50:00;32.40;39.10;523.87;38
2024-09-04 10:52:00;32.50;40.00;515.90;39
2024-09-04 10:54:00;32.70;39.70;515.89;41
2024-09-04 10:56:00;32.60;38.90;518.88;40
2024-09-04 10:58:00;32.70;38.70;516.90;39
2024-09-04 11:00:00;32.70;38.30;514.91;40
2024-09-04 11:02:00;32.70;38.20;515.91;39
2024-09-04 11:04:00;32.70;35.70;522.94;37
2024-09-04 11:06:00;32.50;38.20;526.84;36
2024-09-04 11:08:00;32.40;36.90;518.94;36
2024-09-04 11:10:00;32.10;38.00;519.90;38
2024-09-04 11:12:00;32.00;37.90;526.86;38
2024-09-04 11:14:00;32.00;39.30;529.88;40
2024-09-04 11:16:00;32.10;40.60;531.83;36
2024-09-04 11:18:00;32.10;37.40;532.81;38
2024-09-04 11:20:00;32.10;37.90;533.85;40
2024-09-04 11:22:00;32.10;37.70;535.78;38
2024-09-04 11:24:00;32.20;38.30;526.84;38
2024-09-04 11:26:00;32.00;37.30;533.83;37
2024-09-04 11:28:00;32.00;37.00;535.82;37
2024-09-04 11:30:00;32.00;37.20;535.81;36
2024-09-04 11:34:00;31.90;36.60;536.83;39
2024-09-04 11:36:00;31.90;35.40;540.78;39
2024-09-04 11:38:00;32.00;37.40;542.76;41
2024-09-04 11:40:00;32.00;38.00;543.78;40
2024-09-04 11:42:00;32.10;37.30;544.75;39
2024-09-04 11:44:00;32.20;36.20;540.78;38
2024-09-04 11:46:00;32.30;37.10;531.86;39
2024-09-04 11:48:00;32.50;37.80;519.87;39
2024-09-04 11:50:00;32.70;36.90;532.84;40
2024-09-04 11:52:00;32.60;35.70;524.86;40
2024-09-04 11:54:00;32.70;35.40;521.91;40
2024-09-04 11:56:00;32.70;35.30;519.85;40
2024-09-04 11:58:00;32.90;35.20;506.94;40
2024-09-04 12:00:00;32.90;35.00;512.88;41
2024-09-04 12:02:00;32.90;34.90;526.84;40
2024-09-04 12:04:00;32.80;35.50;533.81;40
2024-09-04 12:06:00;32.70;35.40;530.84;40
2024-09-04 12:08:00;32.60;36.00;530.81;40
2024-09-04 12:10:00;32.50;37.50;538.83;41
2024-09-04 12:12:00;32.60;37.00;535.82;43
2024-09-04 12:14:00;32.60;37.50;539.76;41
2024-09-04 12:16:00;32.60;36.90;540.80;41
2024-09-04 12:18:00;32.70;37.50;526.83;40
2024-09-04 12:20:00;32.80;37.40;535.79;41
2024-09-04 12:22:00;32.90;37.50;526.88;41
2024-09-04 12:24:00;33.00;37.50;508.93;41
2024-09-04 12:26:00;33.30;37.00;481.04;41
2024-09-04 12:28:00;33.60;35.00;476.06;40
2024-09-04 12:30:00;33.80;32.80;477.04;40
2024-09-04 12:32:00;33.80;33.50;469.12;40
2024-09-04 12:34:00;34.00;32.90;476.06;40
2024-09-04 12:36:00;34.00;33.10;479.04;40
2024-09-04 12:38:00;33.80;33.00;486.99;38
2024-09-04 12:40:00;33.60;33.10;499.97;39
2024-09-04 12:42:00;33.50;33.60;500.97;40
2024-09-04 12:44:00;33.70;34.40;497.97;40
2024-09-04 12:46:00;33.70;33.80;498.97;38
2024-09-04 12:48:00;33.50;35.00;508.95;40
2024-09-04 12:50:00;33.50;35.40;507.97;43
2024-09-04 12:52:00;33.60;35.50;502.96;40
2024-09-04 12:54:00;33.70;35.30;502.96;40
2024-09-04 12:56:00;33.60;34.60;508.94;39
2024-09-04 12:58:00;33.50;33.30;505.91;39
2024-09-04 13:00:00;33.20;35.20;497.98;38
2024-09-04 13:02:00;32.70;35.80;511.92;38
2024-09-04 13:04:00;32.60;36.90;499.97;37
2024-09-04 13:06:00;32.30;38.80;515.91;39
2024-09-04 13:08:00;32.40;38.10;521.85;39
2024-09-04 13:10:00;32.50;36.30;520.87;39
2024-09-04 13:12:00;32.70;35.80;513.86;36
2024-09-04 13:14:00;32.90;35.60;518.91;38
2024-09-04 13:16:00;32.90;37.00;523.87;38
2024-09-04 13:18:00;33.00;37.10;518.87;38
2024-09-04 13:20:00;33.10;33.80;520.83;36
2024-09-04 13:22:00;33.20;34.30;514.88;36
2024-09-04 13:24:00;33.30;33.80;512.91;36
2024-09-04 13:26:00;33.40;33.00;512.91;34
2024-09-04 13:28:00;33.50;32.90;508.91;34
2024-09-04 13:30:00;33.70;32.60;492.98;34
2024-09-04 13:32:00;34.00;31.70;485.00;35
2024-09-04 13:34:00;34.30;31.50;462.12;37
2024-09-04 13:36:00;34.50;30.20;459.14;34
2024-09-04 13:38:00;34.70;29.50;458.14;36
2024-09-04 13:40:00;34.70;29.40;472.03;34
2024-09-04 13:46:00;34.60;31.30;484.06;34
2024-09-04 13:48:00;34.10;28.50;486.04;37
2024-09-04 13:50:00;33.80;33.10;496.96;37
2024-09-04 13:52:00;33.50;33.60;506.96;37
2024-09-04 13:54:00;33.60;34.50;504.93;38
2024-09-04 13:56:00;33.80;34.20;494.98;38
2024-09-04 13:58:00;34.00;32.30;495.99;38
2024-09-04 14:00:00;34.20;32.50;487.01;38
2024-09-04 14:02:00;34.40;30.50;476.06;37
2024-09-04 14:04:00;34.60;31.90;487.00;40
2024-09-04 14:06:00;34.40;32.20;496.95;37
2024-09-04 14:08:00;34.10;33.50;503.95;37
2024-09-04 14:10:00;34.00;34.40;504.93;38
2024-09-04 14:12:00;33.90;33.10;504.95;39
2024-09-04 14:14:00;33.70;33.40;510.91;38
2024-09-04 14:16:00;33.80;33.90;511.90;38
2024-09-04 14:18:00;33.90;33.40;502.97;35
2024-09-04 14:20:00;34.20;30.20;506.91;37
2024-09-04 14:22:00;34.20;30.20;503.93;38
2024-09-04 14:24:00;34.20;30.70;504.94;38
2024-09-04 14:26:00;34.20;30.60;512.92;38
2024-09-04 14:28:00;34.10;30.40;510.89;36
2024-09-04 14:30:00;34.30;29.80;502.94;37
2024-09-04 14:32:00;34.30;29.20;494.98;36
2024-09-04 14:34:00;34.60;29.50;473.05;33
2024-09-04 14:36:00;34.80;27.10;463.13;32
2024-09-04 14:38:00;35.10;27.50;456.15;33
2024-09-04 14:40:00;35.20;27.50;464.10;34
2024-09-04 14:42:00;35.30;26.60;455.17;34
2024-09-04 14:44:00;35.40;26.80;455.14;33
2024-09-04 14:46:00;35.40;26.50;457.13;33
2024-09-04 14:48:00;35.40;27.00;468.11;34
2024-09-04 14:50:00;35.40;27.80;472.07;37
2024-09-04 14:52:00;35.20;28.10;478.99;36
2024-09-04 14:54:00;35.00;28.60;484.05;37
2024-09-04 14:56:00;35.00;29.00;485.01;34
2024-09-04 14:58:00;34.90;27.90;486.98;33
2024-09-04 15:00:00;34.90;27.10;489.98;34
2024-09-04 15:02:00;35.10;27.30;487.00;33
2024-09-04 15:04:00;35.20;26.90;482.01;33
2024-09-04 15:06:00;35.30;27.50;475.05;34
2024-09-04 15:08:00;35.50;27.50;458.12;34
2024-09-04 15:10:00;35.70;27.00;447.17;33
2024-09-04 15:12:00;35.80;26.90;459.14;37
2024-09-04 15:14:00;35.70;27.20;472.08;36
2024-09-04 15:16:00;35.50;25.60;477.07;35
2024-09-04 15:18:00;35.20;27.80;483.03;37
2024-09-04 15:20:00;35.20;27.50;486.01;38
2024-09-04 15:22:00;35.00;28.50;491.00;38
2024-09-04 15:24:00;35.00;28.00;490.00;37
2024-09-04 15:26:00;34.70;27.10;476.00;36
2024-09-04 15:28:00;34.20;28.50;480.04;37
2024-09-04 15:30:00;33.80;30.00;483.03;37
2024-09-04 15:32:00;33.50;30.10;482.03;37
2024-09-04 15:34:00;33.10;30.60;483.04;36
2024-09-04 15:36:00;32.70;30.80;486.03;36
2024-09-04 15:38:00;32.50;31.10;494.96;35
2024-09-04 15:40:00;32.40;31.50;502.94;38
2024-09-04 15:42:00;32.50;32.50;509.90;37
2024-09-04 15:44:00;32.60;31.60;511.92;36
2024-09-04 15:46:00;32.70;30.20;512.90;36
2024-09-04 15:58:00;33.00;30.50;518.91;38
2024-09-04 16:24:00;31.40;35.20;527.86;38
2024-09-04 16:36:00;31.00;36.80;497.98;36
2024-09-04 16:38:00;31.00;34.80;561.73;38
2024-09-04 16:40:00;31.00;37.20;550.71;39
2024-09-04 16:42:00;30.90;38.10;550.76;40
2024-09-04 16:44:00;30.90;38.60;553.74;40
2024-09-04 16:46:00;30.90;38.50;556.74;46
2024-09-04 16:48:00;30.90;38.80;542.82;45
2024-09-04 16:52:00;30.90;38.70;547.74;47
2024-09-04 16:56:00;30.80;49.70;540.80;46
2024-09-04 16:58:00;30.50;52.20;536.80;45
2024-09-04 17:00:00;30.30;52.90;537.80;48
2024-09-04 17:02:00;30.30;53.60;539.77;46
2024-09-04 17:04:00;30.20;54.00;541.76;45
2024-09-04 17:06:00;30.10;54.30;546.77;45
2024-09-04 17:08:00;30.20;54.80;549.76;45
2024-09-04 17:10:00;30.10;55.00;551.78;46
2024-09-04 17:12:00;30.00;56.00;547.81;45
2024-09-04 17:14:00;29.90;56.40;547.79;47
2024-09-04 17:16:00;29.90;57.30;548.77;46
2024-09-04 17:18:00;29.80;57.90;546.76;45
2024-09-04 17:20:00;29.80;58.30;545.80;59
2024-09-04 17:22:00;29.60;59.50;546.77;76
2024-09-04 17:24:00;29.50;60.50;541.80;50
2024-09-04 17:26:00;29.30;60.90;538.80;61
2024-09-04 17:30:00;29.20;62.00;548.80;48
2024-09-04 17:32:00;29.00;62.80;553.74;47
2024-09-04 17:34:00;28.90;62.80;554.74;47
2024-09-04 17:36:00;28.90;62.80;559.75;47
2024-09-04 17:38:00;28.90;63.00;563.68;50
2024-09-04 17:40:00;28.90;63.30;566.68;49
2024-09-04 17:42:00;28.80;63.20;568.72;49
2024-09-04 17:44:00;28.80;63.40;572.67;47
2024-09-04 17:46:00;28.80;63.20;567.71;46
2024-09-04 17:50:00;28.60;63.90;569.63;53
2024-09-04 17:52:00;28.50;64.80;569.65;50
2024-09-04 17:54:00;28.40;65.50;559.71;47
2024-09-04 17:56:00;28.30;66.10;558.70;48
2024-09-04 17:58:00;28.20;66.40;565.68;49
2024-09-04 18:00:00;28.10;66.70;569.72;71
2024-09-04 18:02:00;28.20;66.50;572.68;51
2024-09-04 18:04:00;28.20;66.50;578.65;50
2024-09-04 18:06:00;28.20;66.80;582.63;50
2024-09-04 18:08:00;28.20;66.80;584.65;50
2024-09-04 18:10:00;28.10;67.30;587.60;50
2024-09-04 18:12:00;28.10;67.00;587.61;50
2024-09-04 18:14:00;28.10;67.10;590.60;50
2024-09-04 18:16:00;28.10;67.10;590.59;50
2024-09-04 18:18:00;28.10;67.20;590.63;51
2024-09-04 18:20:00;28.00;68.20;590.58;52
2024-09-04 18:22:00;27.90;68.90;589.59;52
2024-09-04 18:24:00;27.80;70.10;587.63;53
2024-09-04 18:26:00;27.60;70.80;583.63;53
2024-09-04 18:28:00;27.50;71.20;582.64;53
2024-09-04 18:30:00;27.40;72.00;582.62;53
2024-09-04 18:32:00;27.40;72.70;579.64;53
2024-09-04 18:34:00;27.20;73.50;581.62;55
2024-09-04 18:36:00;27.20;74.50;580.62;55
2024-09-04 18:44:00;27.10;76.10;593.60;53
2024-09-04 18:46:00;27.00;77.60;597.59;53
2024-09-04 18:48:00;27.00;77.90;598.57;52
2024-09-04 18:50:00;27.00;78.50;601.57;53
2024-09-04 18:52:00;26.90;78.90;602.54;52
2024-09-04 18:54:00;26.90;79.50;605.55;55
2024-09-04 18:56:00;26.80;80.40;607.59;54
2024-09-04 18:58:00;26.80;80.70;606.51;55
2024-09-04 19:00:00;26.80;81.50;607.52;55
2024-09-04 19:02:00;26.70;82.10;610.50;58
2024-09-04 19:04:00;26.70;82.60;613.52;57
2024-09-04 19:08:00;26.60;83.10;612.47;57
2024-09-04 19:10:00;26.50;84.20;616.52;57
2024-09-04 19:12:00;26.50;84.60;618.49;55
2024-09-04 19:14:00;26.50;84.80;619.46;55
2024-09-04 19:16:00;26.50;85.10;616.54;57
2024-09-04 19:18:00;26.40;85.40;618.54;55
2024-09-04 19:20:00;26.40;85.80;621.52;55
2024-09-04 19:22:00;26.40;85.80;622.46;57
2024-09-04 19:24:00;26.40;86.00;626.48;56
2024-09-04 19:26:00;26.40;86.40;630.47;57
2024-09-04 19:28:00;26.40;86.50;632.45;57
2024-09-04 19:30:00;26.40;86.70;634.44;57
2024-09-04 19:32:00;26.40;86.80;634.45;55
2024-09-04 19:34:00;26.30;87.30;636.41;57
2024-09-04 19:36:00;26.30;87.60;637.38;57
2024-09-04 19:38:00;26.20;87.80;637.41;55
2024-09-04 19:40:00;26.20;88.10;636.42;55
2024-09-04 19:42:00;26.20;88.40;635.41;57
2024-09-04 19:44:00;26.10;89.00;636.42;57
2024-09-04 19:46:00;26.10;89.80;637.39;57
2024-09-04 19:48:00;26.00;89.60;634.44;55
2024-09-04 19:50:00;26.00;90.20;636.39;56
2024-09-04 19:52:00;25.90;90.30;638.44;55
2024-09-04 19:54:00;25.90;90.60;641.44;57
2024-09-04 19:56:00;25.90;90.60;639.39;55
2024-09-04 19:58:00;25.80;90.80;640.42;55
2024-09-04 20:00:00;25.70;91.20;641.41;55
2024-09-04 20:02:00;25.70;91.30;637.41;55
2024-09-04 20:04:00;25.70;91.30;642.44;63
2024-09-04 20:06:00;25.70;91.70;647.39;77
2024-09-04 20:08:00;25.60;92.00;647.31;70
2024-09-04 20:10:00;25.60;92.00;649.32;69
2024-09-04 20:12:00;25.60;91.90;654.42;74
2024-09-04 20:14:00;25.60;92.20;658.31;81
2024-09-04 20:16:00;25.50;92.40;656.31;76
2024-09-04 20:18:00;25.40;92.50;658.37;79
2024-09-04 20:20:00;25.40;92.70;660.32;75
2024-09-04 20:22:00;25.40;92.60;663.31;83
2024-09-04 20:24:00;25.30;92.90;667.31;85
2024-09-04 20:26:00;25.30;92.80;668.29;78
2024-09-04 20:28:00;25.30;92.80;674.26;82
2024-09-04 20:30:00;25.30;92.70;674.26;87
2024-09-04 20:32:00;25.30;93.00;677.29;85
2024-09-04 20:34:00;25.20;93.00;678.26;75
2024-09-04 20:36:00;25.20;93.30;680.25;75
2024-09-04 20:38:00;25.10;93.30;678.24;81
2024-09-04 20:40:00;25.10;93.40;680.25;80
2024-09-04 20:42:00;25.10;93.30;679.24;71
2024-09-04 20:44:00;25.10;93.30;680.19;71
2024-09-04 20:46:00;25.00;93.30;681.26;68
2024-09-04 20:48:00;25.10;93.20;684.26;67
2024-09-04 20:50:00;25.10;93.20;683.24;64
2024-09-04 20:54:00;25.00;93.20;682.23;61
2024-09-04 20:56:00;25.00;93.20;684.27;59
2024-09-04 20:58:00;25.00;93.20;683.24;59
2024-09-04 21:00:00;24.90;93.30;683.26;60
2024-09-04 21:02:00;24.80;93.60;685.22;57
2024-09-04 21:04:00;24.90;93.70;682.24;59
2024-09-04 21:06:00;24.80;93.60;682.26;61
2024-09-04 21:08:00;24.80;93.80;684.22;55
2024-09-04 21:10:00;24.70;93.40;676.25;51
2024-09-04 21:14:00;24.70;93.40;676.25;51
2024-09-04 21:16:00;24.70;93.40;676.22;50
2024-09-04 21:18:00;24.70;93.60;676.28;50
2024-09-04 21:20:00;24.60;93.40;678.21;51
2024-09-04 21:22:00;24.60;92.60;679.23;49
2024-09-04 21:24:00;24.60;93.40;683.25;50
2024-09-04 21:26:00;24.60;93.40;684.18;50
2024-09-04 21:28:00;24.60;93.30;686.21;53
2024-09-04 21:30:00;24.60;93.40;688.21;53
2024-09-04 21:32:00;24.60;93.40;689.21;55
2024-09-04 21:34:00;24.70;93.30;691.21;58
2024-09-04 21:36:00;24.60;93.10;690.20;56
2024-09-04 21:38:00;24.70;92.90;691.24;53
2024-09-04 21:40:00;24.70;92.90;692.19;56
2024-09-04 21:42:00;24.70;92.80;695.18;53
2024-09-04 21:44:00;24.70;92.50;692.17;49
2024-09-04 21:46:00;24.70;92.20;693.19;49
2024-09-04 21:48:00;24.80;92.10;689.23;49
2024-09-04 21:50:00;24.80;91.90;690.19;47
2024-09-04 21:54:00;24.80;92.20;696.16;47
2024-09-04 21:56:00;24.60;92.80;697.18;45
2024-09-04 21:58:00;24.60;93.10;698.17;45
2024-09-04 22:00:00;24.50;93.50;699.18;45
2024-09-04 22:02:00;24.50;93.80;698.20;45
2024-09-04 22:04:00;24.40;93.90;695.23;46
2024-09-04 22:06:00;24.40;94.30;695.19;45
2024-09-04 22:08:00;24.30;94.60;693.23;44
2024-09-04 22:10:00;24.30;94.60;692.21;45
2024-09-04 22:12:00;24.20;94.80;692.22;43
2024-09-04 22:14:00;24.20;94.80;696.17;46
2024-09-04 22:16:00;24.20;95.10;696.18;44
2024-09-04 22:18:00;24.10;95.20;696.19;45
2024-09-04 22:20:00;24.10;95.50;699.20;43
2024-09-04 22:22:00;24.00;95.60;700.12;43
2024-09-04 22:24:00;24.00;95.60;699.19;43
2024-09-04 22:26:00;24.00;95.70;699.17;43
2024-09-04 22:28:00;23.90;95.90;703.13;43
